# Interface strings;x;X;X;X;X;X
PARTY_UNAVAIL_SETUP;Политическая партия расформирована;X;X;X;X;X;X
PARTY_UNAVAIL_HEADER;Политическая партия расформирована;X;X;X;X;X;X
PARTY_UNAVAIL_1;$PARTY$ расформирована;X;X;X;X;X;X
PARTY_UNAVAIL_BTN3;Теперь;X;X;X;X;X;X
PARTY_UNAVAIL_LOG;Политическая партия расформирована;X;X;X;X;X;X
PRODUCTION_FACTORY_DAYSRED_TOOLTIP;Дни банкротства: §R$DAYS$§W;X;X;X;X;X;X
EXPENSE_NO_AFFORD;Мы можем выплатить §R$VAL$§W¤ из наших расходов!;X;X;X;X;X;X
CB_ALLOWED_GUNBOAT;Долговая выплата;X;X;X;X;X;X
IS_IN_DEFAULT_TO;Находится в долговых обязательствах;X;X;X;X;X;X
IS_NOT_IN_DEFAULT_TO;Не имеет долговых обязательств;X;X;X;X;X;X
USE_LEADER;Использовать лидера;X;X;X;X;X;X
SHORTCUT;§WГорячая клавиша: §Y;X;X;X;X;X;X
SM_SHORTCUT;Показывать горячие клавиши;X;X;X;X;X;X
OL_REBEL_OCCUPATIONS;Повстанческие осады;X;X;X;X;X;X
OL_REBEL_OCCUPATIONS_TOOLTIP;Провинция §Y$PROVINCE$§W оккупируется повстанцами!;X;X;X;X;X;X
OL_VIEW_REBEL_OCCUPATIONS;Переключить обзор §Yповстанческих осад§W;X;X;X;X;X;X
POP_MIL_CHANGE_REBEL;Население, живущее в провинции §Y$PROV$§W находится под §RRebels§W контролем.\nМы не можем оценить агрессивность в этой провинции.;X;X;X;X;X;X
POP_CON_CHANGE_REBEL;Население, живущее в провинции §Y$PROV$§W находится под §RRebels§W контролем.\nМы не можем оценить сознательность в этой провинции.;X;X;X;X;X;X
PROJECT_STATE_NAME_DESC;Планируется построить в §Y$PROV$§W.;X;X;X;X;X;X
UNIT_BUILD_TIME_IW;$VAL$ дн.;X;X;X;X;X;X
SUPPLY_OWNER;Владелец:;X;X;X;X;X;X
SUPPLY_ALLIED;Союзник:;X;X;X;X;X;X
SUPPLY_ACCESS;Проход войск:;X;X;X;X;X;X
SUPPLY_CONTROLLER;Контроль:;X;X;X;X;X;X
SUPPLY_CONTROLLER_ALLIANCE;Контроль союзником:;X;X;X;X;X;X
SUPPLY_SIEGE;Осада:;X;X;X;X;X;X
SUPPLY_CORE;Нац. провинция:;X;X;X;X;X;X
RP_ACCUMULATED;В данный момент мы накопили §Y$VAL$§W неиспользованных очков исследования.;X;X;X;X;X;X
WEGAINCB_SETUP;Мы получаем повод для войны;X;X;X;X;X;X
WEGAINCB_HEADER;Министр иностранных дел сообщает;X;X;X;X;X;X
WEGAINCB_1;Повод для войны!;X;X;X;X;X;X
WEGAINCB_2;$MONARCHTITLE$, у нас появился повод для войны;X;X;X;X;X;X
WEGAINCB_4;с державой;X;X;X;X;X;X
WEGAINCB_LOG;Мы получили повод для войны '$CASUS$' с державой $ENEMY$.;X;X;X;X;X;X
WEGAINCB_BTN1;ОК;X;X;X;X;X;X
WEGAINCB_BTN2;ОК;X;X;X;X;X;X
WEGAINCB_BTN3;Перейти;X;X;X;X;X;X
NORMAL_WAR_FREE_NAME;$ORDER$$FIRST$ война за $COUNTRY_ADJ$ свободу;X;X;X;X;X;X
AGRESSION_WAR_FREE_NAME;$ORDER$$FIRST$ война за поддержку державы $COUNTRY$;X;X;X;X;X;X
NORMAL_WAR_COLONIAL_NAME;$ORDER$$FIRST$ война за захват колониальной области $STATE$;X;X;X;X;X;X
AGRESSION_WAR_COLONIAL_NAME;$ORDER$$FIRST$ колониальная война за регион $STATE$;X;X;X;X;X;X
NORMAL_WAR_TAKE_NAME;$ORDER$$FIRST$ война за захват региона $STATE$;X;X;X;X;X;X
AGRESSION_WAR_TAKE_NAME;$ORDER$$FIRST$ война за регион $STATE$;X;X;X;X;X;X
NORMAL_WAR_TAKE_SMALL_NAME;$ORDER$$FIRST$ война за захват малого региона $STATE$;X;X;X;X;X;X
AGRESSION_WAR_TAKE_SMALL_NAME;$ORDER$$FIRST$ война за малый регион $STATE$;X;X;X;X;X;X
NORMAL_WAR_TAKE_CORE_NAME;$ORDER$$FIRST$ война за освобождение региона $STATE$;X;X;X;X;X;X
AGRESSION_WAR_TAKE_CORE_NAME;$ORDER$$FIRST$ война за овладение регионом $STATE$;X;X;X;X;X;X
NORMAL_WAR_TAKE_SPHERE_NAME;$ORDER$$COUNTRY$ война;X;X;X;X;X;X
AGRESSION_WAR_TAKE_SPHERE_NAME;$ORDER$$FIRST$-$SECOND$ война за державу $COUNTRY$;X;X;X;X;X;X
NORMAL_WAR_ADD_SPHERE_NAME;$ORDER$Война за $SECOND$ подчинение;X;X;X;X;X;X
AGRESSION_WAR_ADD_SPHERE_NAME;$ORDER$Война за $SECOND$ порабощение;X;X;X;X;X;X
NORMAL_CIVIL_WAR_NAME;$ORDER$$FIRST$ гражданская война;X;X;X;X;X;X
AGRESSION_CIVIL_WAR_NAME;$ORDER$$FIRST$ гражданская война;X;X;X;X;X;X
NORMAL_WAR_CONQUEST_NAME;$ORDER$Война за $SECOND$ завоевание;X;X;X;X;X;X
AGRESSION_WAR_CONQUEST_NAME;$ORDER$$FIRST$ агрессивная война против державы $SECOND_COUNTRY$;X;X;X;X;X;X
ADJ_FORT_EXTRA_ATTR;И §R+$VAL$%§W от соседних крепостей врага.;X;X;X;X;X;X
IS_NOT_ACCEPTED_CULTURE_POP;Не обладают статусом признанной культуры\n;X;X;X;X;X;X
IS_ACCEPTED_CULTURE_POP;Обладают статусом признанной культуры\n;X;X;X;X;X;X
IS_NOT_PRIMARY_CULTURE_POP;Не принадлежат к основной культуре §Y$NAME$§W\n;X;X;X;X;X;X
IS_PRIMARY_CULTURE_POP;Принадлежат к основной культуре §Y$NAME$§W\n;X;X;X;X;X;X
NEW_CORE_EFFECT_TAG2;Провинция §Y$NEW$§W станет считаться национальной для державы $TAG$\n;X;X;X;X;X;X
PW_SLAVE_STATE;Рабовладельческая область;X;X;X;X;X;X
CURR_REL_TT;Текущий уровень наших отношений.;X;X;X;X;X;X
REB_TYPE_SIZE;§YПоддержка повстанцев§W;X;X;X;X;X;X
REB_TYPE_POWER;§YСила повстанцев§W;X;X;X;X;X;X
PRODUCTION_MUST_PORT_ONLY;Можно производить только в порту.\n;X;X;X;X;X;X
POPULATION_CHANGED_BY;Численность населения изменяется на;X;X;X;X;X;X
COMBAT_LEADER_MOD;Командующий;X;X;X;X;X;X
POLITICS_CANNOT_SET_RULING_PARTY_IN_ELECTION;Нельзя менять правящие партии прямо во время выборов.;X;X;X;X;X;X
IS_NOT_OVERSEAS;Не находится за морем;X;X;X;X;X;X
IS_OVERSEAS;находится за морем;X;X;X;X;X;X
FOLLOWING_HAVE_CLAIMS;Следующие страны имеют претензии на эту территорию:;X;X;X;X;X;X
COUNTRY_IS_NOT_CULTURE;Основная культура - не;X;X;X;X;X;X
COUNTRY_IS_CULTURE;Основная культура -;X;X;X;X;X;X
NO_ASSIM_NOW;Ассимиляция не происходит.;X;X;X;X;X;X
MODIFIER_LOCAL_REPAIR;Скорость ремонта кораблей;X;X;X;X;X;X
BADBOY_DRO_1;Изменение бесчестья в месяц:\n;X;X;X;X;X;X
REGIMENT_SIZE;Боеспособность: §Y$SIZE$§W\n;X;X;X;X;X;X
CURRENT_MORALE;Организация: §Y$SIZE$§W из $MAX$\n;X;X;X;X;X;X
SUPPLY_COST;Стоимость снабжения;X;X;X;X;X;X
ALL_CORE_PROVINCE_THAT;Для всех национальных провинций ;X;X;X;X;X;X
BREAKCOUNTRY_SETUP;Фракция повстанцев заставляет нас принять свои требования;X;X;X;X;X;X
BREAKCOUNTRY_HEADER;Министр внутренних дел сообщает;X;X;X;X;X;X
BREAKCOUNTRY_1;Победа повстанцев!;X;X;X;X;X;X
BREAKCOUNTRY_2;$MONARCHTITLE$, фракция повстанцев $FACTION$ заставила нас принять свои требования!;X;X;X;X;X;X
BREAKCOUNTRY_3;У нас не было другого выбора, кроме как подчиниться им.;X;X;X;X;X;X
BREAKCOUNTRY_LOG;Фракция повстанцев $FACTION$ заставила нас принять свои требования!;X;X;X;X;X;X
BREAKCOUNTRY_BTN1;Ужас!;X;X;X;X;X;X
BREAKCOUNTRY_BTN2;Ужас!;X;X;X;X;X;X
BREAKCOUNTRY_BTN3;Перейти;X;X;X;X;X;X
BREAKCOUNTRYOTHER_SETUP;Фракция повстанцев заставляет принять свои требования другую державу;X;X;X;X;X;X
BREAKCOUNTRYOTHER_HEADER;Посол державы;X;X;X;X;X;X
BREAKCOUNTRYOTHER_2;сообщает нам о том, что они были вынуждены;X;X;X;X;X;X
BREAKCOUNTRYOTHER_3;принять требования фракции повстанцев $FACTION$.;X;X;X;X;X;X
BREAKCOUNTRYOTHER_LOG;Держава $OTHER$ приняла требования фракции повстанцев $FACTION$!;X;X;X;X;X;X
BREAKCOUNTRYOTHER_BTN1;ОК;X;X;X;X;X;X
BREAKCOUNTRYOTHER_BTN2;ОК;X;X;X;X;X;X
BREAKCOUNTRYOTHER_BTN3;Перейти;X;X;X;X;X;X
INVENTION_SETUP;Мы делаем изобретение;X;X;X;X;X;X
INVENTION_HEADER;Министр внутренних дел сообщает;X;X;X;X;X;X
INVENTION_1;Крупное открытие!;X;X;X;X;X;X
INVENTION_2;Ученые нашей великой державы сделали изобретение;X;X;X;X;X;X
INVENTION_5;Эффект:;X;X;X;X;X;X
INVENTION_LOG;Мы сделали изобретение '$INVENTION$'.;X;X;X;X;X;X
INVENTION_BTN1;ОК;X;X;X;X;X;X
INVENTION_BTN2;ОК;X;X;X;X;X;X
INVENTION_BTN3;Подробнее;X;X;X;X;X;X
TOPBAR_LEADERSHIP_GAIN_TOOLTIP;Ежемесячный прирост благодаря офицерам наших очков лидерства равен §Y$CURR$§W.;X;X;X;X;X;X
UW_AASIGN;Автоназначение командиров;X;X;X;X;X;X
ATTR_SAFE_RANGE;Флотилия на дистанции снабжения и около побережья не несет потерь от его недостатка.;X;X;X;X;X;X
TECHNOLOGYVIEW_HAVE_NOT_YEAR;Нельзя начать это исследование раньше §Y$YEAR$§W года.;X;X;X;X;X;X
ENCOURAGEMENT_FOR;Стимулирование - ;X;X;X;X;X;X
IS_NOT_PRIMARY_CULTURE;§Y$NAME$§W не имеют статус основной культуры\n;X;X;X;X;X;X
IS_PRIMARY_CULTURE;§Y$NAME$§W имеют статус основной культуры\n;X;X;X;X;X;X
IS_NOT_ACCEPTED_CULTURE2;§Y$NAME$§W не имеют статус признанной культуры\n;X;X;X;X;X;X
IS_ACCEPTED_CULTURE2;§Y$NAME$§W имеют статус признанной культуры\n;X;X;X;X;X;X
ALL_COUNTRIES_EFF;У всех стран;X;X;X;X;X;X
ALL_COUNTRIES_THAT_EFF;У всех стран, таких что;X;X;X;X;X;X
ISSUE_MOVE_EFFECT;§Y$PERCENTAGE$%§W от групп населения перейдут от вопроса §YFROM§W к вопросу §YTO§W.;X;X;X;X;X;X
ADD_WARGOAL_EFFECT;Добавив эту цель, мы получим:;X;X;X;X;X;X
ADD_WARGOAL_SUCCESS;Достигнув этой цели, мы получим:;X;X;X;X;X;X
ADD_WARGOAL_FAILURE;Потерпев неудачу, мы получим:;X;X;X;X;X;X
WARDIALOG_TRUCE;Перемирие: ;X;X;X;X;X;X
WARDIALOG_NOCB;Нет повода для войны: ;X;X;X;X;X;X
DIPLOMACY_INFAMY2;Бесчестье: $VALUE$;X;X;X;X;X;X
DIPLOMACY_PRESTIGE2;Престиж: $VALUE$;X;X;X;X;X;X
DIPLOMACY_MILITANCY2;Агрессивность: $VALUE$;X;X;X;X;X;X
REMOVE_DIPLOMACY_WARDIALOG_ALLIES;убрано;X;X;X;X;X;X
REMOVE_DIPLOMACY_WARDIALOG_NUM_ALLIES;убрано;X;X;X;X;X;X
DIPLOMACY_WAR_HASTRUCE;§RУ нас действует перемерие с державой§Y$COUNTRY$§R до §Y$DATE$§R. Объявление ей войны сейчас приведет к серьезной потере нашего престижа.;X;X;X;X;X;X
REMOVE_DIPLOMACY_DAILYINFLULENCE_GAIN;убрано;X;X;X;X;X;X
NO_RELEASEABLE_NATIONS;У нас нет наций, которым мы могли бы предоставить суверенитет.;X;X;X;X;X;X
DIPLOMACY_CALL_ALLIES_NOT_LEADER;Мы не являемся лидером этой войны, и потому не можем призвать союзников.;X;X;X;X;X;X
LEDGER_NEXT;Следующая;X;X;X;X;X;X
LEDGER_PREV;Предыдущая;X;X;X;X;X;X
COUNTRYALERT_CanIncreaseOpinion;Мы можем §Yулучшить мнение§W о нашей державе или же включить другую страну в нашу §Yсферу интересов§W:;X;X;X;X;X;X
COUNTRYALERT_NO_CanIncreaseOpinion;В данный момент мы не можем §Yулучшить мнение§W о нашей державе или же включить другую страну в нашу §Yсферу интересов§W.;X;X;X;X;X;X
COLONY_SUCCESS_LOG;Мы успешно основали колонию в регионе $TARGET$.;X;X;X;X;X;X
COLONY_FAIL_LOG;Держава $OTHER$ раньше нас смогла основать колонию в регионе $TARGET$.;X;X;X;X;X;X
CANT_USE_LAST_WAR_GOALS;Выбор этой цели войны приведет к ее завершению, а потому это может быть сделано только во время мирных переговоров с лидером войны.;X;X;X;X;X;X
CANCELALLIANCE_THEY_ACCEPT_BTN2;ОК;X;X;X;X;X;X
CANCELALLIANCE_THEY_ACCEPT_BTN3;Перейти;X;X;X;X;X;X
TOPBAR_DEC_SPEED;Уменьшить скорость игры;X;X;X;X;X;X
IS_GREAT_NATION;Является великой державой;X;X;X;X;X;X
NO_DEMOTION;В этом месяце не будет понижений статуса.;X;X;X;X;X;X
NO_PROMOTION;В этом месяце не будет повышений статуса.;X;X;X;X;X;X
INCREASEOPINION_THEY_ACCEPT_MAP;Мнение улучшено!;X;X;X;X;X;X
INCREASEOPINION_WE_ACCEPT_MAP;Мнение улучшено!;X;X;X;X;X;X
DECREASEOPINION_THEY_ACCEPT_MAP;Мнение ухудшено!;X;X;X;X;X;X
DECREASEOPINION_WE_ACCEPT_MAP;Мнение ухудшено!;X;X;X;X;X;X
ADDTOSPHERE_THEY_ACCEPT_MAP;Включение в сферу!;X;X;X;X;X;X
ADDTOSPHERE_WE_ACCEPT_MAP;Включение в сферу!;X;X;X;X;X;X
REMOVEFROMSPHERE_THEY_ACCEPT_MAP;Исключение из сферы!;X;X;X;X;X;X
REMOVEFROMSPHERE_WE_ACCEPT_MAP;Исключение из сферы!;X;X;X;X;X;X
INCREASERELATION_THEY_ACCEPT_MAP;Отношения улучшены!;X;X;X;X;X;X
INCREASERELATION_WE_ACCEPT_MAP;Отношения улучшены!;X;X;X;X;X;X
DECREASERELATION_THEY_ACCEPT_MAP;Отношения ухудшены!;X;X;X;X;X;X
DECREASERELATION_WE_ACCEPT_MAP;Отношения ухудшены!;X;X;X;X;X;X
WETARGET_DISCREDIT_MAP;Дискредитация!;X;X;X;X;X;X
WETARGET_EXPELADVISORS_MAP;Высылка советников!;X;X;X;X;X;X
WETARGET_BANEMBASSY_MAP;Закрытие посольства!;X;X;X;X;X;X
WETARGET_DECREASEOPINION_MAP;Мнение ухудшено!;X;X;X;X;X;X
WETARGET_REMOVEFROMSPHERE_MAP;Исключение из сферы!;X;X;X;X;X;X
WAR_GOOD_RELATION;Хорошие отношения (§Y$REL$§W) и средняя сознательность (§Y$CON$§W): ;X;X;X;X;X;X
POP_OTHER_CULT;Другие;X;X;X;X;X;X
BLOCKADED_PEACE;В блокаде;X;X;X;X;X;X
PRODUCTION_DESTROY_FACTORY_BECAUSE_TOOLTIP;Мы можем разрушить эту фабрику вследствие:\n;X;X;X;X;X;X
RULE_DESTROY_FACTORY;Разрушение фабрик;X;X;X;X;X;X
INCREASE_RELATION_MAX;Мы не можем еще сильнее улучшить наши отношения с державой ;X;X;X;X;X;X
DECREASE_RELATION_MAX;Мы не можем еще сильнее ухудшить наши отношения с державой ;X;X;X;X;X;X
BANKRUPTCY_SETUP;Мы становимся банкротом;X;X;X;X;X;X
BANKRUPTCY_1;Банкротство!;X;X;X;X;X;X
BANKRUPTCY_2;Нас заставили объявить банкротство!;X;X;X;X;X;X
BANKRUPTCY_3;Мы освобождены от обязательств по взятым ранее займам.;X;X;X;X;X;X
BANKRUPTCY_4;Однако это ужасно не понравилось нашему населению, ;X;X;X;X;X;X
BANKRUPTCY_5;и наш престиж в глазах остального мира резко снизился.;X;X;X;X;X;X
BANKRUPTCY_6;В будущем банки будут гораздо неохотнее давать нам в долг деньги.;X;X;X;X;X;X
BANKRUPTCY_LOG;Мы объявлены банкротом.;X;X;X;X;X;X
BANKRUPTCY_BTN1;Это очень плохо;X;X;X;X;X;X
THEY_BANKRUPTCY_SETUP;Другая держава становится банкротом;X;X;X;X;X;X
THEY_BANKRUPTCY_1;Банкротство!;X;X;X;X;X;X
THEY_BANKRUPTCY_2;Держава $COUNTRY$;X;X;X;X;X;X
THEY_BANKRUPTCY_3;была вынуждена объявить о своем банкротстве!;X;X;X;X;X;X
THEY_BANKRUPTCY_LOG;Держава $COUNTRY$ объявлена банкротом.;X;X;X;X;X;X
THEY_BANKRUPTCY_BTN1;ОК;X;X;X;X;X;X
LIT_CHANGE;Ежемесячное изменение;X;X;X;X;X;X
DIPLOMACY_CANNOT_SET_PRIO_BANNED;Мы не можем влиять на эту страну, поскольку наши послы из нее были отозваны.;X;X;X;X;X;X
MILITARY_MOBILIZE;Мобилизация вооруженных сил.;X;X;X;X;X;X
MILITARY_MOBILIZE_DESC;Помимо регулярной армии наша страна может также в случае войны выставить дополнительные войска, заполнив их новобранцами из числа призывников. После объявления мобилизации наши комплектуемые по призыву армии начнут формироваться в крупных населенных центрах, постепенно повышая свою боеготовность. Хотя мобилизованные солдаты и могут иметь большое значение для отражения массированного вражеского нашествия, следует всегда проявлять осторожность с их призывом в армию, поскольку это оказывает огромный негативный эффект на национальную экономику.;X;X;X;X;X;X
MILITARY_DEMOBILIZE;Демобилизация вооруженных сил.;X;X;X;X;X;X
MILITARY_DEMOBILIZE_DESC;Получив приказ о демобилизацию, наши призывники покинут поле боя и вернуться к своим семьям. И хотя любая разоренная невзгодами войны страна стремиться вернуться к нормальной жизни, нам следует сначала гарантировать себе победу, перед тем как вложить меч обратно в ножны.;X;X;X;X;X;X
BE_TECH;Технологии:;X;X;X;X;X;X
BE_INVENT;Изобретения:;X;X;X;X;X;X
TOPBAR_DIPLOPOINTS_GAIN;Ежемесячно наш прирост дипломатических очков равен §Y$VALUE$§W.;X;X;X;X;X;X
TOPBAR_DIPLOPOINTS_BASEGAIN;Базовое число очков: §Y$VALUE$§W.;X;X;X;X;X;X
MOBILISE;Провести мобилизацию;X;X;X;X;X;X
DEMOBILISE;Провести демобилизацию;X;X;X;X;X;X
THE_WORLD_IN;Мир в $YEAR$ году;X;X;X;X;X;X
TECHNOLOGY_ACTIVATION_YEAR;Год активации:;X;X;X;X;X;X
TECHNOLOGY_RESEARCH_POINTS;Очки исследования:;X;X;X;X;X;X
TEMP_NEXT;Дальше;X;X;X;X;X;X
BUDGET_EXPORTS;Продажа государственных запасов: §Y$VAL$§W;X;X;X;X;X;X
BUDGET_IMPORTS;Наполнение государственных запасов: §Y$VAL$§W;X;X;X;X;X;X
MUST_NEGOTIATE_WITH_WAR_LEADER;Мы должны вести переговоры с §Wлидером войны§Y, если сами не осуществляем руководство в нашей войне.;X;X;X;X;X;X
WAR_LEADER;§YЛидер войны§W;X;X;X;X;X;X
MUST_NEGOTIATE_WITH_WAR_LEADER_NO_LEFTOVER_WARGOALS;Мы должны вести переговоры с §Yлидером войны§W, поскольку заключение мира с державой §Y$COUNTRY$§W приведет к завершению всей войны.;X;X;X;X;X;X
WARGOAL_DEMAND;Держава §Y$COUNTRY$§W требует этого от державы §Y$ENEMY$§W.;X;X;X;X;X;X
POP_DETAILS_PROMOTIONS;Повышения статуса:;X;X;X;X;X;X
POP_DETAILS_DEMOTIONS;Понижения статуса:;X;X;X;X;X;X
NO_WAR_SPHERE_LEADER;Мы не можем объявить войну лидеру сферы влияния, в которой находимся.;X;X;X;X;X;X
GO_TO_DIPLOMACY;Открыть окно дипломатии;X;X;X;X;X;X
PROVINCE_CONTROL_DAYS_LATER_THAN;Контроль над провинцией не изменялся за последние §Y$DAYS$§W дн.\n;X;X;X;X;X;X
PROVINCE_CONTROL_DAYS;Контроль над провинцией изменялся за последние §Y$DAYS$§W дн.\n;X;X;X;X;X;X
ENFORCE_DEMANDS_TRIGGER;Повстанцы одержат победу, если будут соблюдены следующие условия:;X;X;X;X;X;X
POLITICS_REFORMS;Реформы;X;X;X;X;X;X
POLITICS_RELEASE_NATIONS;Новые державы;X;X;X;X;X;X
MILITARY_LEADER_NAME_TOOLTIP;§Y$NAME$§W командует подразделением §Y$ARMY$§W, находящимся в провинции §Y$LOCATION$§W.;X;X;X;X;X;X
BE_SECOND_RANK;Колониальная держава;X;X;X;X;X;X
COUNTRYALERT_HasUnemployedWorkers;В следующих регионах есть безработные рабочие фабрик:;X;X;X;X;X;X
TOPBAR_POPULATION_VISUAL;Наше общее население равно $CURR$.;X;X;X;X;X;X
BUILD_COLONIAL;Неколониальная область;X;X;X;X;X;X
REL_SPHERE_OF_INFLUENCE;Сфера;X;X;X;X;X;X
