# Decisions / inventions title+desc;x;X;X;X;X;X
von_moltkes_staff_reforms_desc;В 1857 году Хельмут фон Мольтке стал главой прусского генерального штаба и сразу же взялся за реформирование прусской армии. При Мольтке возник отдел исторических исследований, появились «военные игры», которые воссоздавали события белых войн и рассматривали их ошибки, был создан отдел по изучению и катологизации железных дорог и телеграфных сетей Пруссии. Конечным результатом стали блестящие победы прусского оружия в войнах за объединение Германии, прусский генштаб стал считаться одним из самых передовых и эффективных в Европе. Мольтке оставался главой прусского и немецкого генштаба более тридцати лет, и вошёл в историю как один из самых гениальных стратегов XIX века.;X;X;X;X;X;X
kanun_i_esasi_title;«Конституция Мидхата»;X;X;X;X;X;X
kanun_i_esasi_desc;Опубликованная 23 декабря 1876, «Конституция Мидхата» (от имени Мидхат-паши, великого визиря Османской Империи в 1876-1877 годах) была первой попыткой конституционно ограничить монархию в Османской Империи. И хотя «Основной закон» был отменён султаном Абдул-Хамидом в 1878 году, эта конституция стала важной вехой в турецкой истории.;X;X;X;X;X;X
the_ruhr_boom_title;Поддержать Рурский бум;X;X;X;X;X;X
the_ruhr_boom_desc;Рурская область, включающая в себя бывшие графства Берг, Марк и Клеве, меняется день ото дня. Каждый день открываются новые угольные рудники и шахты, железные дороги постоянно расширяются, новые заводы, основанные на купленных у британцев технологиях растут как грибы, после дождя. Рурская область переживает небывалый промышленный бум, и тот же бум ждёт и остальную Германию, если вы его поддержите.;X;X;X;X;X;X
support_ruhr_industrialism_title;Поддержать промышленников из рода Крупп;X;X;X;X;X;X
the_rhine_crisis_title;Левый берег Рейна;X;X;X;X;X;X
the_rhine_crisis_desc;Во времена Наполеоновских войн, всё левобережье Рейна находилось в руках Франции. В 1840 году, французский премьер-министр, Луи Адольф Тьер публично заявил, что по его мнению, Рейн всё ещё остаётся природной восточной границей Франции. Это заявление привело к «Рейнскому кризису» - крупному международному скандалу между Францией и немецкими государствами.;X;X;X;X;X;X
build_the_eiffel_tower_title;Построить Эйфелеву Башню;X;X;X;X;X;X
build_the_eiffel_tower_desc;Построенная в 1889 как входная арка парижской Всемирной выставки 1889 года, Эйфелева Башня и поныне является одним из главных символов Парижа и Франции вообще. Названная в честь архитектора, сконструировшего его, Густава Эйфеля, эта башня была высочайшим в мире сооружением более сорока лет до 1930 - пока её не превзошёл Крайслер Билдинг;X;X;X;X;X;X
confiscations_of_mendizabal_title;Испанская секуляризация;X;X;X;X;X;X
confiscations_of_mendizabal_desc;Секуляризация церковного имущества произошла в Испании в 1835-1837-ых годах, в разгар карлистской гражданской войны. Эта секуляризация разъярила традиционалистов и усилила раскол в испанском общества. Во время секуляризации были разрушены многие старинные монастыри.;X;X;X;X;X;X
haussmanns_renovations_title;Османизация Парижа;X;X;X;X;X;X
haussmanns_renovations_desc;Во времена Второй Французской империи (1852-1870) Париж был радикально перестроен. Необходимость реконструкции центра Парижа назрела после начала урбанизации и роста городов. Окраины Парижа разрослись, а вот центр не мог более связывать части города между собой и представлял из себя скопление средневековых построек. Широкие, длинные и просторные бульвары и по сей день остаются визитной карточкой Парижа;X;X;X;X;X;X
austria_anschluss_title;Аншлюс Австрии;X;X;X;X;X;X
austria_anschluss_desc;"Было ясно, что большинство австрийцев, которые 13 марта сказали бы ""да"" Шушнигу, 10 апреля скажут ""да"" Гитлеру. Многие из них верили, что прочный союз с Германией, даже нацистской, желателен и неизбежен для Австрии, что Австрия не сможет долго существовать сама по себе, что она способна выжить только в составе германского рейха.";X;X;X;X;X;X
european_blitzkrieg_title;Европейский блицкриг;X;X;X;X;X;X
european_blitzkrieg_desc;Пришло время Германии показать, кто в Европе хозяин.;X;X;X;X;X;X
leave_soi_title;Покинуть сферу влияния;X;X;X;X;X;X
leave_soi_desc;Мы можем выйти из сферы влияния, но у великой державы появится повод объявить нам войну;X;X;X;X;X;X
gunboat_desc;Вынудить должника к выплате нам.;X;X;X;X;X;X
move_capital_to_moscow_title;Возвращение к Третьему Риму;X;X;X;X;X;X
move_capital_to_moscow_desc;Славный Санкт-Петербург, город Петра Великого, неудобно прилегает к границе. Возможно, будет благоразумно перенести нашу столицу назад в Москву, в «Первопрестольную», которую вражеской армии будет сложнее достичь...;X;X;X;X;X;X
precious_metal_desc;Драгоценными металлами не торгуют на мировом рынке, а сразу превращают их в деньги.;X;X;X;X;X;X
bad_debter_desc;В следствие нашей безответственной экономической политики в прошлом банки будут выдавать нам займы только под высокие проценты.;X;X;X;X;X;X
form_union_nation_title;Создание державы $CULTURE_GROUP_UNION$;X;X;X;X;X;X
form_union_nation_desc;Наше доминирующее положение среди наших братьев по культуре позволяет нам сформировать державу $CULTURE_GROUP_UNION$.;X;X;X;X;X;X
cavours_diplomacy_title;Дипломатия Кавура;X;X;X;X;X;X
cavours_diplomacy_desc;Камилло Паоло Филиппо Джулио Бензо, граф ди Кавур, премьер-министр Сардинского королевства, был ключевой фигурой движения за объединение Италии. Особенно ему ставят в заслугу дипломатические усилия по обеспечению поддержки Наполеона III против Австрии во время второй войны за независимость Италии.;X;X;X;X;X;X
residency_desc;Правом голоса обладают только представители основной культуры государства.;X;X;X;X;X;X
limited_citizenship_desc;Правом голоса обладают представители основной и признанных культур.;X;X;X;X;X;X
small_arms_production_desc;С изобретением казнозарядных винтовок, механического сверления нарезов, полуавтоматических винтовок и других технических улучшений в разработке оружия, производство стрелкового вооружения в течение XIX века возросло в разы.;X;X;X;X;X;X
ammunition_production_desc;На протяжении XIX века разработка и производство основных боеприпасов увидели немало значительных улучшений. Достижения в области конструкции - переход от дульного до казнозарядного заряжения к полуавтоматическим винтовкам и пулеметам - привели к гигантскому росту производства боеприпасов.;X;X;X;X;X;X
explosives_production_desc;Викторианская эра стала свидетелем потрясающих достижений человечества в области взрывчатки. Эпоха, начавшаяся практически лишь с простого черного пороха, закончилась появлением пластических взрывчатых веществ и нитроглицерина.;X;X;X;X;X;X
artillery_production_desc;Промышленная революция XIX века повлияла практически на все сферы человеческой деятельности, и производство артиллерии не было исключением. То, что ранее было длительным процессом литья бронзовых пушках - в руках корифеев индустрии вроде Альфреда Круппа или Хайрема Максима - стало точной наукой.;X;X;X;X;X;X
rude_boy_desc;Принуждение другой §Yдержавы§W, отбросившей все условности цивилизованного поведения в сфере международных отношений, к значительному ограничению ее аппетитов.;X;X;X;X;X;X
egyptian_excavations_desc;Наша держава возглавляет археологические раскопки в Долине царей.;X;X;X;X;X;X
red_shirts_title;Краснорубашечники;X;X;X;X;X;X
red_shirts_desc;Краснорубашечниками называли добровольцев, служивших под началом Джузеппе Гарибальди во время его борьбы за создание единой страны из множества мелких итальянских государств. Они получили это название за цвет своих рубах. Харизматичный Гарибальди, широко известный борец за свободу как на родине, так и заграницей, сыграл важную роль в объединении Италии под короной Сардинии. Эти итальянские пан-националисты сражаются за создание единой Италии.;X;X;X;X;X;X
demand_concession_casus_belli_desc;Принуждение §Yнецивилизованного государства§W к уступке части своей территории для создания колониальной области.;X;X;X;X;X;X
establish_protectorate_casus_belli_desc;Захват §Yнецивилизованного государства§W и создание на его территории собственного протектората.;X;X;X;X;X;X
unification_casus_belli_desc;Освобождение национальной территории нашей §Yкультурной унии§W.;X;X;X;X;X;X
motor_city_title;Большая Тройка!;X;X;X;X;X;X
motor_city_desc;Детройт считается колыбелью мирового автомобилестроения. Именно здесь были открыты заводы «Большой Детройтской тройки» - крупнейших производителей автомобилей 20 века: Chrysler Group LLC, Ford Motor Company и General Motors.И так же, в случае крупной войны, правительство США сможет в кротчайшие сроки переоснастить мощности Большой Тройки, на военные нужды!;X;X;X;X;X;X
motor_city_work_title;Большая детройтская тройка!;X;X;X;X;X;X
motor_city_work_desc;Детройт считается колыбелью мирового автомобилестроения. Именно здесь были открыты заводы «Большой Детройтской тройки» - крупнейших производителей автомобилей 20 века  : Chrysler Group LLC, Ford Motor Company и General Motors.И также в случае крупной войны, правительство США сможет в КРОТчайшие сроки переоснастить мощности Большой Тройки, на военные нужды!;X;X;X;X;X;X
motor_city_work_2_title;Арсенал Демократии!;X;X;X;X;X;X
motor_city_work_2_desc;Сила нашей нации не должна быть ослаблена неспособностью правительства защитить экономическое благополучие своих граждан.Народ ожидает, что наша оборонная промышленность будет продолжать работу без перерыва из-за забастовок или локаутов. Это означает, что руководство и рабочие должны урегулировать свои разногласия добровольно или правовыми средствами! Мы должны стать Великим Арсеналом Демократии, который спасёт мир от войн!;X;X;X;X;X;X
annex_hawaii_title;Резолюция Ньюлендса;X;X;X;X;X;X
annex_hawaii_desc;Резолюция Ньюлендса, названная так в честь конгрессмена от штата Невада Фрэнсиса Ньюлендса, была совместным решением Конгресса США, принятым в 1898 году, по которому республика Гавайи была включена в состав США в качестве территории.;X;X;X;X;X;X
ionian_islands_question_title;Лондонский договор 1864 года;X;X;X;X;X;X
ionian_islands_question_desc;Ионические острова с 1815 года находились под протекторатом Великобритании. В 1862 году содержание этих островов было признано слишком дорогим, и после двух лет переговоров они были подарены Греции.;X;X;X;X;X;X
release_puppet_desc;Освобождение §Yдержавы§W от власти ее суверена.;X;X;X;X;X;X
alaskan_purchase_title;Холодильник Сьюарда;X;X;X;X;X;X
alaskan_purchase_desc;После Крымской войны русское правительство поняло, что в случае новой войны с Британией защитить свои владения в Северной Америке будет практически невозможно. Поэтому были начаты переговоры о продаже того, что потом стало сорок девятым штатом США. Территория была куплена Соединенными штатами в 1867 году по цене в 4 доллара 73 цента за квадратный километр, или по 2 цента за акр. В американской прессе того времени эта покупка широко высмеивалась под названием «Холодильник Сьюарда» или «Прихоть Сьюарда», поскольку государственный секретарь Уильям Сьюард был ициатором сделки с американской стороны.;X;X;X;X;X;X
unification_annex_casus_belli_desc;Освобождение национальной территории нашей §Yкультурной унии§W.;X;X;X;X;X;X
enlightenment_thought_desc;Права человека;X;X;X;X;X;X
springtime_of_nations_desc;Дремлющие нации Европы проснулись, чтобы сбросить призраки деспотизма и тирании.;X;X;X;X;X;X
indian_sepoys_title;Сипаи;X;X;X;X;X;X
indian_sepoys_desc;Сипаями (это слово происходит от персидского 'сипахи', означающего 'солдат') называли военнослужащих, рекрутировавшихся в Индии на службу европейскими державами. В 1857 часть нанятых Британской Ост-Индской компанией сипаев взбунтовалась, и вскоре мятеж, вошедший в историю под именем «Восстание сипаев» (или «Первая индийская война за независимость»), охватил всю Индию. Восставшие сипаи сражаются за освобождение Индии от власти колонизаторов.;X;X;X;X;X;X
austrian_form_south_german_confederation_title;Южно-Германская конфедерация;X;X;X;X;X;X
austrian_form_south_german_confederation_desc;Германия была объединена только после провозглашения Германской империи в результате франко-прусской войны, но рост национализма в 19-м веке привел к тому, что идея объединения возникла задолго до этого. Важным предвестником объединения была Франкфуртская ассамблея 1848 г. Если мы займем доминирующее положение среди южногерманских государств, то сможем создать Южногерманский союз.;X;X;X;X;X;X
annex_core_country_desc;Захват иностранной §Yдержавы§W, все территории которой являются нашими национальными.;X;X;X;X;X;X
liberal_rebels_title;Якобинцы;X;X;X;X;X;X
liberal_rebels_desc;Либералы-якобинцы борются за включение широких народных масс в управление страной. В абсолютной монархии они восстанут для введения конституции, тогда как во всех других случаях будут стремиться установить демократию.;X;X;X;X;X;X
dismantle_forts_desc;Демонтаж крепостей и морских баз.;X;X;X;X;X;X
liberate_country_desc;Освободить §Yвсе регионы страны§W от угнетателей;X;X;X;X;X;X
increase_tension_focus_desc;Рост напряженности в горячей точке около §Y$VAL$§W% каждый месяц.;X;X;X;X;X;X
vacuum_tube_desc;Электронная лампа (так же известна, как радиолампа) - устройство, работающее за счет протекания электрического тока в вакууме. В результате термоэлектронной эмиссии (Эффект Эдисона) электроны покидают поверхность негативно заряженного катода и движутся сквозь вакуум к позитивно заряженному электроду (аноду). Дополнительные электроды между катодом и анодом добавили позже, открыв возможность усиления и переключения сигналов. Электронные лампы имели важное значение для производства и коммерциализации радио, телефонов, телевизоров, радаров, и ранних компьютеров;X;X;X;X;X;X
